ID,Actual Categry,Predicted Categry,Percent Confidence
606055.png,lam_begin,noon_begin,57.37
606041.png,lam_begin,lam_begin,97.83
606069.png,lam_begin,lam_begin,82.59
606121.png,lam_begin,lam_begin,98.1
606135.png,lam_begin,lam_begin,96.2
606109.png,lam_begin,lam_begin,93.51
606108.png,lam_begin,lam_begin,92.49
606134.png,lam_begin,lam_begin,98.1
606120.png,lam_begin,lam_begin,98.79
606068.png,lam_begin,lam_begin,90.31
606040.png,lam_begin,lam_begin,49.45
606054.png,lam_begin,lam_begin,74.56
606083.png,lam_begin,lam_begin,58.08
606097.png,lam_begin,dal_regular,58.79
606081.png,lam_begin,lam_begin,58.92
606095.png,lam_begin,lam_begin,75.76
606042.png,lam_begin,lam_begin,52.72
606056.png,lam_begin,noon_begin,41.36
606136.png,lam_begin,lam_begin,97.54
606122.png,lam_begin,lam_begin,99.37
606123.png,lam_begin,lam_begin,96.18
606137.png,lam_begin,lam_begin,97.01
606057.png,lam_begin,raa_regular,57.82
606043.png,lam_begin,beh_begin,46.03
606094.png,lam_begin,raa_regular,63.91
606080.png,lam_begin,lam_regular,26.42
606084.png,lam_begin,lam_begin,55.86
606090.png,lam_begin,lam_begin,67.9
606047.png,lam_begin,lam_begin,56.77
606053.png,lam_begin,lam_begin,99.54
606133.png,lam_begin,lam_begin,93.12
606127.png,lam_begin,lam_begin,46.51
606126.png,lam_begin,lam_begin,98.15
606132.png,lam_begin,lam_begin,82.77
606052.png,lam_begin,beh_begin,50.9
606046.png,lam_begin,lam_begin,97.78
606091.png,lam_begin,lam_begin,39.4
606085.png,lam_begin,lam_begin,96.87
606093.png,lam_begin,noon_begin,25.28
606087.png,lam_begin,lam_begin,98.78
606078.png,lam_begin,alif_regular,61.69
606050.png,lam_begin,lam_begin,98.5
606044.png,lam_begin,lam_begin,97.82
606118.png,lam_begin,noon_begin,42.81
606124.png,lam_begin,lam_begin,97.45
606130.png,lam_begin,lam_begin,98.76
606131.png,lam_begin,beh_begin,58.37
606125.png,lam_begin,lam_begin,97.38
606119.png,lam_begin,lam_begin,64.12
606045.png,lam_begin,lam_begin,88.38
606051.png,lam_begin,alif_hamza,54.65
606079.png,lam_begin,lam_begin,68.62
606086.png,lam_begin,raa_regular,47.97
606092.png,lam_begin,lam_begin,98.4
606074.png,lam_begin,lam_begin,90.56
606060.png,lam_begin,dal_regular,90.5
606048.png,lam_begin,lam_begin,79.31
606100.png,lam_begin,lam_begin,85.48
606114.png,lam_begin,lam_begin,79.33
606128.png,lam_begin,lam_begin,81.03
606129.png,lam_begin,lam_begin,99.37
606115.png,lam_begin,lam_begin,84.56
606101.png,lam_begin,lam_begin,83.04
606049.png,lam_begin,lam_begin,95.82
606061.png,lam_begin,dal_regular,27.51
606075.png,lam_begin,lam_begin,98.12
606088.png,lam_begin,dal_regular,44.48
606063.png,lam_begin,lam_begin,97.08
606077.png,lam_begin,lam_begin,49.15
606117.png,lam_begin,lam_begin,92.41
606103.png,lam_begin,lam_begin,98.23
606102.png,lam_begin,lam_begin,96.99
606116.png,lam_begin,lam_begin,84.25
606076.png,lam_begin,noon_begin,20.95
606062.png,lam_begin,lam_begin,81.31
606089.png,lam_begin,lam_begin,90.46
606099.png,lam_begin,lam_begin,36.97
606066.png,lam_begin,lam_begin,84.53
606072.png,lam_begin,lam_begin,98.92
606112.png,lam_begin,lam_begin,38.27
606106.png,lam_begin,lam_begin,97.48
606107.png,lam_begin,lam_begin,43.69
606113.png,lam_begin,lam_begin,93.66
606073.png,lam_begin,lam_begin,99.72
606067.png,lam_begin,dal_regular,29.47
606098.png,lam_begin,lam_begin,59.12
606059.png,lam_begin,raa_regular,99.84
606071.png,lam_begin,lam_begin,94.77
606065.png,lam_begin,lam_begin,82.79
606139.png,lam_begin,dal_regular,52.5
606105.png,lam_begin,lam_begin,94.56
606111.png,lam_begin,lam_begin,46.91
606110.png,lam_begin,raa_regular,86.56
606104.png,lam_begin,lam_begin,99.2
606138.png,lam_begin,lam_begin,90.56
606064.png,lam_begin,lam_begin,92.18
606070.png,lam_begin,beh_begin,52.16
606058.png,lam_begin,lam_begin,90.71
606017.png,lam_begin,lam_begin,97.15
606003.png,lam_begin,lam_begin,92.17
606188.png,lam_begin,lam_begin,98.56
606163.png,lam_begin,yaa_begin,83.33
606177.png,lam_begin,lam_begin,98.66
606176.png,lam_begin,lam_begin,99.76
606162.png,lam_begin,lam_begin,97.31
606189.png,lam_begin,lam_begin,58.09
606002.png,lam_begin,lam_begin,29.47
606016.png,lam_begin,lam_regular,62.46
606200.png,lam_begin,lam_begin,98.04
606014.png,lam_begin,raa_regular,92.57
606028.png,lam_begin,noon_begin,15.02
606174.png,lam_begin,lam_begin,99.32
606160.png,lam_begin,lam_begin,99.76
606148.png,lam_begin,dal_regular,35.52
606149.png,lam_begin,dal_regular,47.73
606161.png,lam_begin,lam_begin,72.67
606175.png,lam_begin,lam_begin,92.92
606029.png,lam_begin,lam_begin,99.4
606015.png,lam_begin,lam_begin,98.43
606001.png,lam_begin,lam_begin,78.39
606039.png,lam_begin,lam_begin,97.93
606005.png,lam_begin,lam_begin,97.57
606011.png,lam_begin,lam_begin,66.56
606159.png,lam_begin,lam_begin,34.41
606171.png,lam_begin,raa_regular,52.1
606165.png,lam_begin,yaa_begin,26.93
606164.png,lam_begin,lam_begin,95.87
606170.png,lam_begin,lam_begin,31.91
606158.png,lam_begin,beh_begin,53.46
606010.png,lam_begin,lam_begin,58.19
606004.png,lam_begin,lam_begin,98.95
606038.png,lam_begin,lam_begin,94.24
606012.png,lam_begin,lam_begin,35.97
606006.png,lam_begin,lam_begin,96.16
606199.png,lam_begin,lam_begin,98.4
606166.png,lam_begin,raa_regular,77.57
606172.png,lam_begin,raa_regular,39.34
606173.png,lam_begin,lam_begin,94.92
606167.png,lam_begin,lam_begin,56.67
606198.png,lam_begin,alif_regular,46.98
606007.png,lam_begin,dal_regular,83.99
606013.png,lam_begin,lam_begin,98.57
602536.png,dal_regular,dal_regular,89.71
602522.png,dal_regular,dal_regular,98.13
602481.png,dal_regular,tah_regular,15.44
602495.png,dal_regular,dal_regular,30.32
602442.png,dal_regular,lam_begin,48.55
602456.png,dal_regular,dal_regular,98.95
602457.png,dal_regular,dal_regular,83.5
602443.png,dal_regular,dal_regular,88.1
602494.png,dal_regular,lam_begin,42.93
602480.png,dal_regular,dal_regular,94.97
602523.png,dal_regular,jeem_begin,67.46
602537.png,dal_regular,dal_regular,60.06
602521.png,dal_regular,dal_regular,78.11
602535.png,dal_regular,dal_regular,97.46
602509.png,dal_regular,dal_regular,35.23
602496.png,dal_regular,dal_regular,34.28
602482.png,dal_regular,dal_regular,86.8
602455.png,dal_regular,dal_regular,92.16
602441.png,dal_regular,dal_regular,64.22
602469.png,dal_regular,dal_regular,72.81
602468.png,dal_regular,dal_regular,77.02
602440.png,dal_regular,lam_begin,69.25
602454.png,dal_regular,dal_regular,49.05
602483.png,dal_regular,dal_regular,98.67
602497.png,dal_regular,dal_regular,61.11
602508.png,dal_regular,dal_regular,38.36
602534.png,dal_regular,alif_hamza,19.35
602520.png,dal_regular,dal_regular,37.16
602518.png,dal_regular,dal_regular,43.81
602524.png,dal_regular,dal_regular,85.58
602530.png,dal_regular,dal_regular,62.0
602493.png,dal_regular,dal_regular,45.9
602487.png,dal_regular,feh_begin,39.32
602478.png,dal_regular,dal_regular,56.72
602450.png,dal_regular,jeem_begin,48.98
602444.png,dal_regular,dal_regular,84.69
602445.png,dal_regular,dal_regular,63.41
602451.png,dal_regular,dal_regular,25.78
602479.png,dal_regular,lam_begin,92.36
602486.png,dal_regular,dal_regular,66.88
602492.png,dal_regular,jeem_begin,77.55
602531.png,dal_regular,dal_regular,40.44
602525.png,dal_regular,dal_regular,59.65
602519.png,dal_regular,dal_regular,95.09
602533.png,dal_regular,alif_hamza,39.09
602527.png,dal_regular,dal_regular,82.68
602484.png,dal_regular,dal_regular,96.48
602490.png,dal_regular,kaf_begin,35.95
602447.png,dal_regular,lam_begin,39.54
602453.png,dal_regular,dal_regular,43.32
602452.png,dal_regular,dal_regular,72.82
602446.png,dal_regular,lam_begin,52.34
602491.png,dal_regular,dal_regular,78.96
602485.png,dal_regular,beh_begin,70.34
602526.png,dal_regular,dal_regular,97.51
602532.png,dal_regular,alif_regular,22.21
602596.png,dal_regular,dal_regular,98.13
602582.png,dal_regular,noon_regular,19.36
602555.png,dal_regular,dal_regular,97.77
602541.png,dal_regular,dal_regular,61.65
602569.png,dal_regular,dal_regular,81.0
602421.png,dal_regular,dal_regular,86.85
602435.png,dal_regular,dal_regular,71.85
602409.png,dal_regular,dal_regular,77.19
602408.png,dal_regular,dal_regular,73.27
602434.png,dal_regular,dal_regular,66.99
602420.png,dal_regular,dal_regular,64.92
602568.png,dal_regular,dal_regular,37.17
602540.png,dal_regular,jeem_begin,47.17
602554.png,dal_regular,dal_regular,39.01
602583.png,dal_regular,noon_regular,27.14
602597.png,dal_regular,dal_regular,64.39
602581.png,dal_regular,dal_regular,79.55
602595.png,dal_regular,dal_regular,59.79
602542.png,dal_regular,dal_regular,75.77
602556.png,dal_regular,waw_regular,33.58
602436.png,dal_regular,ain_begin,34.05
602422.png,dal_regular,dal_regular,92.96
602423.png,dal_regular,dal_regular,23.46
602437.png,dal_regular,feh_begin,41.41
602557.png,dal_regular,dal_regular,76.14
602543.png,dal_regular,dal_regular,31.3
602594.png,dal_regular,dal_regular,54.63
602580.png,dal_regular,dal_regular,42.7
602584.png,dal_regular,dal_regular,28.8
602590.png,dal_regular,alif_hamza,62.08
602547.png,dal_regular,dal_regular,99.18
602553.png,dal_regular,dal_regular,38.62
602433.png,dal_regular,dal_regular,85.09
602427.png,dal_regular,dal_regular,31.2
602426.png,dal_regular,dal_regular,25.5
602432.png,dal_regular,dal_regular,95.22
602552.png,dal_regular,dal_regular,71.01
602546.png,dal_regular,dal_regular,55.0
602591.png,dal_regular,dal_regular,45.84
602585.png,dal_regular,dal_regular,21.42
602593.png,dal_regular,jeem_begin,31.03
602587.png,dal_regular,alif_regular,23.53
602578.png,dal_regular,qaf_begin,34.61
602550.png,dal_regular,dal_regular,57.06
602544.png,dal_regular,dal_regular,82.78
602418.png,dal_regular,dal_regular,96.97
602424.png,dal_regular,dal_regular,50.25
602430.png,dal_regular,dal_regular,70.22
602431.png,dal_regular,dal_regular,79.85
602425.png,dal_regular,dal_regular,35.6
602419.png,dal_regular,dal_regular,72.53
602545.png,dal_regular,dal_regular,96.96
602551.png,dal_regular,dal_regular,95.49
602579.png,dal_regular,dal_regular,61.26
602586.png,dal_regular,alif_regular,56.91
602592.png,dal_regular,kaf_begin,53.71
602574.png,dal_regular,dal_regular,71.99
602560.png,dal_regular,noon_begin,60.42
602548.png,dal_regular,dal_regular,92.76
602414.png,dal_regular,dal_regular,81.24
602428.png,dal_regular,dal_regular,91.38
602429.png,dal_regular,feh_begin,21.15
602415.png,dal_regular,dal_regular,97.85
602401.png,dal_regular,dal_regular,73.88
602549.png,dal_regular,dal_regular,96.67
602561.png,dal_regular,dal_regular,96.91
602575.png,dal_regular,lam_begin,37.01
602588.png,dal_regular,dal_regular,85.37
602563.png,dal_regular,raa_regular,51.93
602577.png,dal_regular,dal_regular,45.06
602417.png,dal_regular,beh_begin,36.8
602403.png,dal_regular,dal_regular,89.6
602600.png,dal_regular,dal_regular,93.77
602402.png,dal_regular,dal_regular,80.81
602416.png,dal_regular,dal_regular,99.15
602576.png,dal_regular,dal_regular,71.16
602562.png,dal_regular,dal_regular,60.58
602589.png,dal_regular,alif_hamza,33.38
602599.png,dal_regular,lam_begin,48.23
602566.png,dal_regular,dal_regular,21.66
602572.png,dal_regular,dal_regular,65.39
602412.png,dal_regular,dal_regular,80.98
602406.png,dal_regular,dal_regular,62.31
602407.png,dal_regular,dal_regular,54.33
602413.png,dal_regular,dal_regular,54.3
602573.png,dal_regular,dal_regular,43.27
602567.png,dal_regular,dal_regular,47.38
602598.png,dal_regular,lam_begin,65.83
602559.png,dal_regular,lam_regular,66.75
602571.png,dal_regular,noon_begin,29.13
602565.png,dal_regular,dal_regular,92.62
602439.png,dal_regular,lam_begin,67.28
602405.png,dal_regular,dal_regular,95.56
602411.png,dal_regular,lam_begin,92.99
602410.png,dal_regular,lam_begin,90.79
602404.png,dal_regular,dal_regular,87.6
602438.png,dal_regular,lam_regular,39.62
602564.png,dal_regular,dal_regular,82.55
602570.png,dal_regular,dal_regular,88.14
602558.png,dal_regular,noon_regular,45.96
602517.png,dal_regular,raa_regular,28.6
602503.png,dal_regular,dal_regular,84.75
602488.png,dal_regular,dal_regular,56.45
602463.png,dal_regular,dal_regular,96.84
602477.png,dal_regular,dal_regular,74.06
602476.png,dal_regular,waw_regular,88.8
602462.png,dal_regular,dal_regular,84.46
602489.png,dal_regular,dal_regular,65.91
602502.png,dal_regular,raa_regular,86.26
602516.png,dal_regular,dal_regular,86.97
602500.png,dal_regular,raa_regular,79.75
602514.png,dal_regular,beh_begin,49.16
602528.png,dal_regular,dal_regular,43.55
602474.png,dal_regular,dal_regular,54.06
602460.png,dal_regular,dal_regular,64.44
602448.png,dal_regular,dal_regular,80.64
602449.png,dal_regular,dal_regular,38.48
602461.png,dal_regular,dal_regular,91.87
602475.png,dal_regular,dal_regular,59.73
602529.png,dal_regular,dal_regular,67.29
602515.png,dal_regular,raa_regular,53.1
602501.png,dal_regular,raa_regular,59.05
602539.png,dal_regular,jeem_begin,40.82
602505.png,dal_regular,kaf_begin,14.46
602511.png,dal_regular,dal_regular,82.25
602459.png,dal_regular,dal_regular,67.15
602471.png,dal_regular,dal_regular,58.99
602465.png,dal_regular,dal_regular,96.72
602464.png,dal_regular,jeem_begin,32.86
602470.png,dal_regular,raa_regular,26.8
602458.png,dal_regular,dal_regular,97.46
602510.png,dal_regular,dal_regular,98.21
602504.png,dal_regular,dal_regular,55.94
602538.png,dal_regular,dal_regular,91.93
602512.png,dal_regular,dal_regular,76.13
602506.png,dal_regular,dal_regular,77.54
602499.png,dal_regular,alif_end,32.83
602466.png,dal_regular,dal_regular,77.48
602472.png,dal_regular,qaf_begin,31.55
602473.png,dal_regular,raa_regular,29.67
602467.png,dal_regular,dal_regular,61.13
602498.png,dal_regular,dal_regular,83.63
602507.png,dal_regular,waw_regular,46.05
602513.png,dal_regular,dal_regular,69.61
604806.png,jeem_regular,meem_middle,45.13
604812.png,jeem_regular,jeem_regular,94.6
604972.png,jeem_regular,jeem_regular,72.44
604966.png,jeem_regular,jeem_regular,84.75
604999.png,jeem_regular,jeem_regular,53.97
604998.png,jeem_regular,alif_hamza,38.72
604967.png,jeem_regular,jeem_regular,92.58
604973.png,jeem_regular,heh_regular,36.08
604813.png,jeem_regular,jeem_end,55.81
604807.png,jeem_regular,jeem_regular,94.31
604839.png,jeem_regular,jeem_regular,57.55
604811.png,jeem_regular,jeem_regular,77.3
604805.png,jeem_regular,jeem_regular,97.53
604959.png,jeem_regular,jeem_regular,59.45
604965.png,jeem_regular,jeem_regular,57.27
604971.png,jeem_regular,jeem_regular,87.02
604970.png,jeem_regular,jeem_regular,94.71
604964.png,jeem_regular,jeem_regular,45.05
604958.png,jeem_regular,jeem_regular,97.03
604804.png,jeem_regular,jeem_regular,83.78
604810.png,jeem_regular,jeem_regular,97.88
604838.png,jeem_regular,jeem_regular,59.04
604814.png,jeem_regular,jeem_regular,73.4
604828.png,jeem_regular,jeem_regular,91.28
604960.png,jeem_regular,waw_regular,43.99
604974.png,jeem_regular,jeem_regular,72.59
604948.png,jeem_regular,ain_regular,19.17
604949.png,jeem_regular,jeem_regular,43.49
604975.png,jeem_regular,ain_regular,31.77
604961.png,jeem_regular,jeem_regular,79.03
604829.png,jeem_regular,jeem_regular,94.29
604801.png,jeem_regular,ain_regular,59.37
604815.png,jeem_regular,ain_regular,85.81
604803.png,jeem_regular,jeem_regular,41.57
604817.png,jeem_regular,waw_regular,56.73
604977.png,jeem_regular,jeem_regular,41.28
604963.png,jeem_regular,jeem_regular,44.41
604988.png,jeem_regular,jeem_regular,90.58
604989.png,jeem_regular,yaa_end,39.07
604962.png,jeem_regular,jeem_regular,84.05
604976.png,jeem_regular,jeem_regular,32.31
604816.png,jeem_regular,heh_regular,45.01
604802.png,jeem_regular,jeem_regular,96.42
604859.png,jeem_regular,jeem_regular,83.13
604865.png,jeem_regular,jeem_regular,91.82
604871.png,jeem_regular,jeem_regular,99.38
604939.png,jeem_regular,jeem_regular,93.31
604911.png,jeem_regular,jeem_regular,97.35
604905.png,jeem_regular,heh_regular,52.15
604904.png,jeem_regular,jeem_regular,97.82
604910.png,jeem_regular,jeem_regular,73.71
604938.png,jeem_regular,jeem_regular,87.32
604870.png,jeem_regular,jeem_regular,94.55
604864.png,jeem_regular,jeem_regular,94.34
604858.png,jeem_regular,ain_regular,63.49
604872.png,jeem_regular,jeem_regular,51.61
604866.png,jeem_regular,jeem_regular,98.39
604899.png,jeem_regular,jeem_regular,96.96
604906.png,jeem_regular,jeem_regular,89.67
604912.png,jeem_regular,jeem_regular,98.13
604913.png,jeem_regular,jeem_regular,90.17
604907.png,jeem_regular,heh_regular,53.06
604898.png,jeem_regular,jeem_regular,74.92
604867.png,jeem_regular,jeem_regular,96.42
604873.png,jeem_regular,jeem_regular,69.17
604877.png,jeem_regular,jeem_regular,47.27
604863.png,jeem_regular,jeem_regular,83.77
604888.png,jeem_regular,jeem_end,42.37
604903.png,jeem_regular,jeem_regular,91.96
604917.png,jeem_regular,heh_regular,50.36
604916.png,jeem_regular,ain_middle,28.05
604902.png,jeem_regular,jeem_regular,73.62
604889.png,jeem_regular,ain_end,39.3
604862.png,jeem_regular,jeem_regular,99.56
604876.png,jeem_regular,ain_end,73.85
604860.png,jeem_regular,jeem_regular,89.46
604874.png,jeem_regular,jeem_regular,78.9
604848.png,jeem_regular,jeem_regular,62.2
604914.png,jeem_regular,jeem_regular,83.45
604900.png,jeem_regular,jeem_regular,98.83
604928.png,jeem_regular,ain_regular,38.01
604929.png,jeem_regular,jeem_regular,79.19
604901.png,jeem_regular,heh_regular,45.18
604915.png,jeem_regular,jeem_regular,94.78
604849.png,jeem_regular,jeem_regular,92.47
604875.png,jeem_regular,jeem_regular,99.54
604861.png,jeem_regular,jeem_regular,96.47
605000.png,jeem_regular,jeem_regular,81.59
604878.png,jeem_regular,jeem_regular,93.33
604844.png,jeem_regular,jeem_regular,41.6
604850.png,jeem_regular,jeem_regular,46.35
604887.png,jeem_regular,jeem_middle,59.44
604893.png,jeem_regular,jeem_regular,50.09
604918.png,jeem_regular,jeem_regular,31.62
604930.png,jeem_regular,jeem_regular,58.49
604924.png,jeem_regular,jeem_regular,92.13
604925.png,jeem_regular,yaa_regular,18.83
604931.png,jeem_regular,jeem_regular,50.59
604919.png,jeem_regular,jeem_regular,97.37
604892.png,jeem_regular,jeem_regular,67.77
604886.png,jeem_regular,jeem_regular,89.53
604851.png,jeem_regular,heh_regular,46.05
604845.png,jeem_regular,jeem_regular,91.63
604879.png,jeem_regular,dal_regular,20.99
604853.png,jeem_regular,jeem_end,88.56
604847.png,jeem_regular,ain_regular,41.06
604890.png,jeem_regular,jeem_regular,60.16
604884.png,jeem_regular,jeem_regular,68.32
604927.png,jeem_regular,jeem_regular,81.36
604933.png,jeem_regular,jeem_regular,98.6
604932.png,jeem_regular,jeem_regular,91.78
604926.png,jeem_regular,jeem_regular,96.62
604885.png,jeem_regular,jeem_regular,97.65
604891.png,jeem_regular,jeem_regular,55.89
604846.png,jeem_regular,jeem_regular,60.13
604852.png,jeem_regular,jeem_regular,56.33
604856.png,jeem_regular,jeem_regular,86.07
604842.png,jeem_regular,jeem_regular,79.25
604895.png,jeem_regular,jeem_regular,87.3
604881.png,jeem_regular,ain_end,81.36
604922.png,jeem_regular,jeem_regular,69.25
604936.png,jeem_regular,jeem_regular,92.31
604937.png,jeem_regular,jeem_regular,97.3
604923.png,jeem_regular,jeem_regular,54.53
604880.png,jeem_regular,jeem_regular,47.79
604894.png,jeem_regular,jeem_regular,93.68
604843.png,jeem_regular,ain_regular,57.94
604857.png,jeem_regular,jeem_regular,59.11
604841.png,jeem_regular,jeem_regular,46.13
604855.png,jeem_regular,jeem_regular,92.25
604869.png,jeem_regular,jeem_regular,99.62
604882.png,jeem_regular,jeem_end,42.06
604896.png,jeem_regular,ain_regular,30.31
604935.png,jeem_regular,jeem_regular,80.17
604921.png,jeem_regular,jeem_end,88.52
604909.png,jeem_regular,jeem_regular,55.42
604908.png,jeem_regular,jeem_regular,93.66
604920.png,jeem_regular,jeem_regular,83.09
604934.png,jeem_regular,jeem_regular,99.47
604897.png,jeem_regular,jeem_regular,74.17
604883.png,jeem_regular,jeem_regular,80.49
604868.png,jeem_regular,jeem_regular,96.11
604854.png,jeem_regular,jeem_regular,95.26
604840.png,jeem_regular,jeem_regular,76.21
604827.png,jeem_regular,jeem_regular,86.69
604833.png,jeem_regular,jeem_regular,94.98
604953.png,jeem_regular,jeem_regular,52.7
604947.png,jeem_regular,jeem_end,45.38
604990.png,jeem_regular,jeem_regular,99.44
604984.png,jeem_regular,jeem_regular,97.16
604985.png,jeem_regular,ain_regular,62.07
604991.png,jeem_regular,jeem_regular,92.45
604946.png,jeem_regular,jeem_regular,80.19
604952.png,jeem_regular,jeem_regular,71.41
604832.png,jeem_regular,jeem_regular,66.18
604826.png,jeem_regular,jeem_regular,97.23
604818.png,jeem_regular,jeem_regular,79.53
604830.png,jeem_regular,jeem_regular,79.33
604824.png,jeem_regular,jeem_regular,62.45
604978.png,jeem_regular,ain_regular,41.13
604944.png,jeem_regular,jeem_regular,92.19
604950.png,jeem_regular,waw_regular,62.33
604987.png,jeem_regular,jeem_regular,99.55
604993.png,jeem_regular,jeem_regular,67.87
604992.png,jeem_regular,jeem_regular,96.61
604986.png,jeem_regular,ain_regular,37.52
604951.png,jeem_regular,jeem_regular,76.73
604945.png,jeem_regular,jeem_regular,90.22
604979.png,jeem_regular,jeem_regular,87.54
604825.png,jeem_regular,jeem_regular,95.69
604831.png,jeem_regular,jeem_regular,91.48
604819.png,jeem_regular,jeem_regular,93.49
604835.png,jeem_regular,ain_regular,36.49
604821.png,jeem_regular,jeem_regular,96.74
604809.png,jeem_regular,jeem_regular,47.48
604941.png,jeem_regular,jeem_regular,96.47
604955.png,jeem_regular,jeem_regular,34.94
604969.png,jeem_regular,jeem_regular,98.7
604982.png,jeem_regular,jeem_regular,97.05
604996.png,jeem_regular,ain_regular,54.9
604997.png,jeem_regular,ain_regular,46.58
604983.png,jeem_regular,jeem_regular,89.91
604968.png,jeem_regular,ain_regular,51.27
604954.png,jeem_regular,jeem_regular,98.2
604940.png,jeem_regular,ain_regular,92.57
604808.png,jeem_regular,jeem_regular,97.12
604820.png,jeem_regular,jeem_regular,81.93
604834.png,jeem_regular,yaa_begin,36.38
604822.png,jeem_regular,jeem_regular,96.6
604836.png,jeem_regular,jeem_regular,98.37
604956.png,jeem_regular,jeem_regular,85.31
604942.png,jeem_regular,jeem_regular,99.16
604995.png,jeem_regular,heh_regular,26.06
604981.png,jeem_regular,jeem_regular,96.48
604980.png,jeem_regular,jeem_regular,87.96
604994.png,jeem_regular,yaa_regular,39.56
604943.png,jeem_regular,jeem_regular,96.51
604957.png,jeem_regular,ain_regular,63.05
604837.png,jeem_regular,jeem_regular,99.88
604823.png,jeem_regular,jeem_regular,55.19
611589.png,tah_middle,tah_middle,95.47
611576.png,tah_middle,tah_middle,95.27
611562.png,tah_middle,tah_regular,76.21
611402.png,tah_middle,tah_middle,74.59
611416.png,tah_middle,tah_middle,90.64
611600.png,tah_middle,tah_middle,76.99
611417.png,tah_middle,tah_end,53.29
611403.png,tah_middle,tah_middle,78.62
611563.png,tah_middle,tah_middle,91.36
611577.png,tah_middle,tah_middle,75.64
611588.png,tah_middle,sad_middle,62.03
611549.png,tah_middle,tah_middle,67.21
611561.png,tah_middle,tah_middle,87.55
611575.png,tah_middle,tah_end,82.36
611429.png,tah_middle,tah_end,26.05
611415.png,tah_middle,tah_middle,68.01
611401.png,tah_middle,tah_middle,81.1
611414.png,tah_middle,tah_middle,45.38
611428.png,tah_middle,tah_middle,72.04
611574.png,tah_middle,tah_end,53.21
611560.png,tah_middle,dal_end,24.39
611548.png,tah_middle,tah_end,73.8
611564.png,tah_middle,tah_end,50.51
611570.png,tah_middle,tah_middle,61.39
611558.png,tah_middle,tah_middle,55.74
611410.png,tah_middle,sad_regular,54.8
611404.png,tah_middle,tah_end,50.99
611438.png,tah_middle,tah_middle,87.97
611439.png,tah_middle,heh_begin,33.96
611405.png,tah_middle,tah_middle,88.53
611411.png,tah_middle,yaa_middle,23.94
611559.png,tah_middle,lam_middle,21.91
611571.png,tah_middle,tah_end,80.54
611565.png,tah_middle,tah_end,57.99
611598.png,tah_middle,tah_end,65.02
611573.png,tah_middle,tah_middle,59.54
611567.png,tah_middle,tah_middle,46.46
611407.png,tah_middle,tah_middle,85.24
611413.png,tah_middle,tah_end,64.13
611412.png,tah_middle,tah_middle,58.86
611406.png,tah_middle,tah_middle,46.05
611566.png,tah_middle,tah_middle,62.47
611572.png,tah_middle,tah_end,81.49
611599.png,tah_middle,tah_middle,93.23
611529.png,tah_middle,feh_middle,64.31
611515.png,tah_middle,tah_middle,90.96
611501.png,tah_middle,tah_middle,77.6
611449.png,tah_middle,tah_middle,64.29
611461.png,tah_middle,tah_middle,94.68
611475.png,tah_middle,tah_end,46.0
611474.png,tah_middle,lam_end,29.36
611460.png,tah_middle,tah_middle,68.72
611448.png,tah_middle,heh_begin,46.41
611500.png,tah_middle,tah_middle,72.19
611514.png,tah_middle,tah_middle,89.84
611528.png,tah_middle,tah_middle,74.38
611502.png,tah_middle,tah_middle,43.25
611516.png,tah_middle,tah_middle,75.91
611489.png,tah_middle,sad_end,36.9
611476.png,tah_middle,tah_middle,45.32
611462.png,tah_middle,tah_middle,84.32
611463.png,tah_middle,tah_end,56.34
611477.png,tah_middle,tah_end,43.06
611488.png,tah_middle,tah_middle,92.41
611517.png,tah_middle,tah_middle,70.39
611503.png,tah_middle,waw_end,63.72
611507.png,tah_middle,tah_regular,59.02
611513.png,tah_middle,tah_end,21.73
611498.png,tah_middle,tah_regular,32.28
611473.png,tah_middle,tah_middle,68.07
611467.png,tah_middle,tah_middle,92.5
611466.png,tah_middle,lam_end,37.9
611472.png,tah_middle,tah_end,69.92
611499.png,tah_middle,tah_middle,26.42
611512.png,tah_middle,tah_middle,66.22
611506.png,tah_middle,tah_middle,82.95
611510.png,tah_middle,tah_middle,32.44
611504.png,tah_middle,tah_middle,56.15
611538.png,tah_middle,tah_middle,46.84
611464.png,tah_middle,tah_end,66.92
611470.png,tah_middle,tah_middle,94.69
611458.png,tah_middle,tah_middle,90.56
611459.png,tah_middle,tah_middle,76.5
611471.png,tah_middle,tah_middle,38.39
611465.png,tah_middle,meem_end,62.92
611539.png,tah_middle,tah_middle,72.31
611505.png,tah_middle,tah_end,80.8
611511.png,tah_middle,tah_middle,88.62
611508.png,tah_middle,tah_end,54.98
611534.png,tah_middle,beh_middle,44.47
611520.png,tah_middle,tah_middle,51.08
611483.png,tah_middle,tah_regular,44.59
611497.png,tah_middle,tah_regular,93.08
611468.png,tah_middle,tah_middle,83.2
611440.png,tah_middle,tah_end,48.34
611454.png,tah_middle,dal_end,38.73
611455.png,tah_middle,tah_middle,61.15
611441.png,tah_middle,sad_end,40.86
611469.png,tah_middle,tah_middle,65.08
611496.png,tah_middle,tah_middle,60.96
611482.png,tah_middle,tah_middle,71.45
611521.png,tah_middle,kaf_middle,39.29
611535.png,tah_middle,tah_middle,70.82
611509.png,tah_middle,tah_end,83.94
611523.png,tah_middle,tah_end,88.05
611537.png,tah_middle,tah_middle,53.44
611494.png,tah_middle,tah_middle,51.67
